4.3785,10.345,13.676,14.03,11.515,5.9187,3.5798,2.5234,2.4106,2.5079,3.0422,2.9105,2.8076,2.22,1.6764,3.1896,4.1652,4.8602,5.7681,4.7283,2.162,1.0106,0.54097,0.62917,0.5599,0.5654,0.46912,0.5432,0.38885,0.24152,0.21705,0.011554,-0.0061434,-0.00056765,-0.0018413,-0.0017487,-0.0014008,-0.00054791,-0.00092472,-0.0069491,0.058384,0.12532,0.00035249,-0.00079641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5164,8.8216,11.291,11.095,9.9657,7.7407,5.9437,4.6401,3.3125,3.0773,3.6463,3.7915,3.2575,2.8833,1.7712,1.7913,2.276,3.4547,4.0034,3.7811,2.7028,2.0893,1.4833,0.88387,0.57169,1.0328,0.61025,0.50945,0.31164,0.23749,0.21922,0.048955,-0.012389,-0.0015539,-0.0022798,-0.0015119,-0.00029398,0.0001648,-0.0017639,-0.0065235,0.087459,0.065039,-0.0022818,-0.00026551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.09,6.7767,7.9412,7.5498,6.6861,6.2538,4.6059,3.8102,3.3577,3.2873,3.3612,4.0071,3.6155,3.5021,2.7045,2.3944,1.4998,1.8396,2.4903,2.6795,2.6324,1.9596,1.2494,1.1874,0.99707,1.0045,0.88201,0.63509,0.41457,0.49191,0.26283,0.0086979,0.04551,0.014601,0.021021,0.013635,0.0018338,-0.0032045,0.017107,0.025646,0.13289,0.082075,-0.0030657,-0.0003296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2306,5.5379,6.0525,5.6462,4.3376,4.5832,4.5315,5.0351,4.8156,5.1028,4.8532,4.682,5.6125,5.0652,3.6657,2.9081,1.5812,1.1909,1.8297,1.407,1.8162,2.2719,1.921,1.615,1.7134,1.7495,1.2815,1.5452,1.3321,0.96467,0.39148,0.21019,0.12915,0.00082401,0.030807,0.092023,0.036233,0.0084342,0.005855,0.027105,0.18063,0.098881,0.004674,-0.0009012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5085,4.8143,4.7085,5.6606,3.7394,4.7711,6.0323,7.3677,6.9693,6.0471,5.9101,5.7417,8.3815,6.8795,4.302,2.5858,1.6335,1.6056,1.5819,1.2693,1.3945,2.236,2.7053,2.7331,2.9155,2.4663,2.4071,3.2863,2.2523,1.4655,1.0735,0.61024,0.22027,0.18278,0.10204,0.091399,0.019962,0.048008,0.023714,0.053518,0.19662,0.037111,-0.0042696,1.8311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.324,5.1875,4.6336,0.48652,0.18363,0.24859,0.2962,0.32691,0.37787,0.22696,0.15242,0.40283,2.9668,4.4721,3.4257,2.7536,1.7073,1.9581,0.17903,0.067619,0.05342,0.09725,0.20282,0.18187,0.18232,0.15011,0.24711,1.2145,1.664,1.7396,1.2722,0.72152,0.31304,0.32118,0.13234,0.10611,0.021348,0.098854,0.06942,0.032701,0.090696,0.013005,-0.0014699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2304,4.547,4.5596,0.15463,-0.079042,-0.045412,-0.055813,-0.065785,-0.066323,-0.05162,-0.052363,-0.06316,0.64995,2.3129,3.2319,2.0983,1.6937,1.8293,0.095951,-0.031773,-0.012223,-0.019987,-0.02915,-0.02798,-0.029152,-0.028695,-0.0034379,0.30097,0.9568,1.5552,1.3618,1.2446,0.68443,0.46465,0.18184,0.13632,0.091195,0.075057,0.013807,0.040985,0.019744,0.02868,-0.0034288,-0.00012874,-0.00026551,2.7467e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3914,3.7463,3.9786,0.093596,-0.031852,-0.0043676,-0.0043256,-0.0042986,-0.0043256,-0.0041997,-0.015926,0.031931,0.92187,1.1453,2.1308,2.2599,1.932,2.2638,0.15264,-0.027911,-0.0054596,-0.0014279,-0.00059054,-0.00096592,-0.0023098,-0.0034151,0.018241,0.12505,0.23309,0.76696,1.5506,1.4265,0.85712,0.57756,0.50055,0.23543,0.24058,0.076917,0.044698,0.086555,0.058633,0.02468,-0.0014139,0.0015977,0.0028418,-0.00029398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1258,3.1101,4.0529,0.36317,-0.047445,0.034773,0.033723,0.031994,0.034143,0.038413,0.056696,0.096452,0.81865,1.0072,1.5321,2.2725,2.3074,2.7892,0.23724,-0.0019181,0.050788,0.0078674,0.000206,0.0059775,0.015385,0.0078189,0.014489,0.4015,0.38548,0.44407,1.0608,1.451,0.86961,0.74701,0.51772,0.34013,0.30096,0.18003,0.10655,0.12332,0.10559,0.02209,0.050676,0.0055941,0.015427,-0.0015959,0,0,0,0,8.3993e-05,-0.00081193,-0.00048525,5.5995e-05,0,0,0,0,0,0
0.83386,2.5881,3.2955,1.2568,0.21758,0.20328,0.24938,0.2626,0.30404,0.19387,0.23907,0.39964,0.46085,0.80383,1.1194,2.1026,3.2567,2.6477,0.99298,0.27789,0.12792,0.14523,0.14788,0.15749,0.19584,0.15905,0.1498,0.30875,0.3056,0.31767,0.52433,0.87513,0.89016,1.0193,0.71969,0.43686,0.32835,0.32875,0.22614,0.14086,0.067866,0.038202,0.066859,-0.0088444,-0.00089725,0.00010987,0,0,0,0,-0.00072787,0.0070361,0.0042051,-0.00048525,0,0,0,0,0,0
0.5549,1.2836,2.329,1.3326,0.47319,0.25807,0.27306,0.29333,0.14653,0.069392,0.20394,0.30308,0.24345,0.45958,0.6573,2.6222,3.1014,3.0483,1.451,0.40818,0.16043,0.1889,0.16773,0.13538,0.23701,0.13966,0.13551,0.20406,0.21311,0.09326,0.38507,0.78257,0.80559,0.69906,0.68745,0.40308,0.25538,0.38042,0.26687,0.1151,0.062043,0.13174,0.098748,0.036183,-0.0060195,-0.0012179,0.00010987,0,0,0,-0.0012179,0.011773,0.0070361,-0.00081193,0,0,0,0,0,0
0.30039,0.86713,1.5614,1.9717,1.2758,0.49097,0.22359,0.073772,0.092462,0.080829,0.0765,0.066383,0.2048,0.28324,0.37184,1.2254,1.537,2.5955,2.6351,1.2616,0.39491,0.083559,0.17984,0.085253,0.067418,0.086104,0.11879,0.18961,0.18721,0.10065,0.21329,0.45735,0.57539,0.52046,0.58779,0.40465,0.16687,0.28629,0.36475,0.15511,0.1545,0.076392,0.13288,0.072893,0.033261,0.010793,-0.00091556,-0.0010639,-0.00019598,9.1556e-05,-0.00093792,-0.0014139,-0.00070956,8.3993e-05,0,0,0,0,0,0
0.24598,0.65853,1.0383,1.5677,1.4766,0.80737,0.51335,0.10037,0.13121,0.15185,0.13487,0.23986,0.26766,0.17527,0.17151,0.17483,0.50636,0.95471,1.4049,1.5169,1.1701,0.49746,0.15352,0.26005,0.13075,0.17577,0.25069,0.27594,0.28856,0.1147,0.071075,0.17215,0.27663,0.28789,0.47311,0.44307,0.3413,0.18184,0.17183,0.22368,0.19772,0.17144,0.13414,0.038217,0.028465,0.013889,-0.0027934,0.0082675,0.00074619,-0.0014282,0.0093204,0.0014329,-0.00031737,1.8311e-05,7.3245e-05,-0.00063473,-0.0010621,0.00010987,0,0
0.21707,0.41099,0.65044,0.91205,1.0354,0.87955,0.75581,0.51057,0.2879,0.18907,0.38385,0.3962,0.17478,0.25658,0.25962,0.27232,0.16655,0.26876,0.61409,1.1114,1.122,0.69012,0.43884,0.32811,0.21365,0.13855,0.31206,0.19352,0.23367,0.17385,0.11018,0.097082,0.22391,0.23083,0.29269,0.25254,0.23469,0.2603,0.23053,0.22857,0.14876,0.1536,0.061889,0.013985,0.018898,0.032869,0.0091282,0.026444,0.016505,0.0079196,0.014069,0.0057675,0.00073245,-0.0017079,-0.0025338,0.0093296,0.015427,-0.0015959,0,0
0.12288,0.21093,0.56781,0.64983,0.79248,0.79026,0.77768,0.63802,0.59432,0.33853,0.35788,0.31296,0.21638,0.23678,0.32493,0.36032,0.15067,0.17682,0.27018,0.44525,0.58925,0.599,0.3911,0.46654,0.36096,0.40575,0.46753,0.51255,0.2813,0.40289,0.19821,0.17018,0.078394,0.19062,0.13242,0.22555,0.1326,0.21355,0.20648,0.11503,0.11383,0.1212,0.045762,0.023695,0.022468,0.04999,0.024345,0.02692,-6.9994e-05,0.0007645,-0.0032757,0.014321,0.016018,0.013551,0.014013,0.00063632,0.0028418,-0.00029398,0,0
0.074486,0.079915,0.25463,0.49827,0.69932,0.77132,0.69297,0.64919,0.64888,0.63349,0.59744,0.39731,0.44189,0.22866,0.24209,0.29895,0.25142,0.30532,0.22321,0.09705,0.24178,0.25972,0.52058,0.57904,0.5331,0.66434,0.6903,0.50521,0.36344,0.35912,0.13444,0.17562,0.11964,0.10753,0.15011,0.099682,0.15018,0.1447,0.17143,0.055474,0.21231,0.11813,0.044675,0.10171,0.092756,0.054943,0.028774,0.03491,0.030507,0.0046018,-0.0021424,-0.0016755,0.001756,0.030571,0.012516,-0.0011677,-0.00026551,2.7467e-05,0,0
0.031077,0.081993,0.23192,0.34906,0.57067,0.60558,0.53316,0.65774,0.54191,0.51415,0.38995,0.37717,0.32514,0.24691,0.16997,0.22316,0.25887,0.14202,0.17737,0.18624,0.21691,0.32608,0.5822,0.44801,0.65712,0.80616,0.73392,0.42971,0.54425,0.3997,0.27758,0.1194,0.18758,0.14248,0.099989,0.078352,0.1185,0.14581,0.1658,0.083461,0.067028,0.10897,0.057507,0.087175,0.070582,0.034087,0.062295,0.11006,0.088683,0.036609,0.016519,0.0010079,0.0012314,-0.0012039,-0.00097992,7.3245e-05,0,0,0,0
0.025282,0.08002,0.12036,0.18883,0.29929,0.45268,0.49198,0.58034,0.66748,0.44332,0.58697,0.31944,0.29014,0.30306,0.28817,0.029202,0.01794,0.0042557,0.014405,0.023507,-0.0051376,0.12588,0.19442,0.54073,0.45524,0.61582,0.60714,0.80307,0.55799,0.58176,0.35526,0.12454,0.15561,0.22939,0.1361,0.1011,0.12645,0.14776,0.054232,0.09739,0.050068,0.031665,0.072066,0.080474,0.042822,0.046308,0.067225,0.15148,0.084889,0.054348,0.015021,0.012473,0.0081485,-0.00097992,-0.00081193,-0.00048525,5.5995e-05,0,0,0
0.0025361,0.023963,0.070947,0.17125,0.30003,0.33522,0.49154,0.48933,0.51197,0.40141,0.45662,0.3426,0.19665,0.15452,0.198,0.019488,-0.0054431,-0.0011628,-0.0020051,-0.0026946,-0.0046419,0.033047,0.075297,0.30148,0.403,0.4331,0.57635,0.81303,0.84475,0.52309,0.33409,0.2382,0.12078,0.18905,0.12203,0.082932,0.12959,0.1726,0.047417,0.064209,0.031328,0.076537,0.074289,0.087924,0.057507,0.045655,0.050958,0.057209,0.047074,0.075866,0.01377,0.0052599,0.03106,0.0033601,0.028433,0.0023578,-0.00048525,0,0,0
0.00074194,-0.004262,0.051348,0.21716,0.1539,0.22327,0.14773,0.3095,0.45885,0.35392,0.33705,0.3142,0.28754,0.15367,0.17941,0.0073074,-0.0015931,0,0,-0.00093388,0.0072234,0.081641,-0.0052691,0.080829,0.27655,0.42305,0.62081,0.52952,0.42843,0.41705,0.49034,0.31429,0.41169,0.327,0.11537,0.081599,0.17605,0.15752,0.14676,0.028348,0.084635,0.12466,0.028544,0.066845,0.037783,0.071898,0.017547,0.069406,0.024442,0.046703,0.0188,0.034283,0.022651,-0.0014699,0.014279,0.010057,-0.00072794,0,0,0
0.045132,0.036966,0.10025,0.14598,0.061009,0.26587,0.2676,0.24096,0.3066,0.36551,0.26719,0.18789,0.20563,0.16731,0.12278,0.010065,-0.0013917,0,0,-0.00034791,-0.0032057,0.086443,0.077036,0.0085113,0.18014,0.35539,0.47995,0.42807,0.41302,0.41848,0.47572,0.27857,0.28184,0.24942,0.13326,0.12463,0.11616,0.035556,0.075818,0.066859,0.088567,0.13082,0.10746,0.095246,0.043046,0.00055995,0.011619,0.09375,0.077162,0.034837,0.015427,0.0019738,0.015185,0.0017639,0.030042,0.026176,-0.00067194,-2.3313e-18,0,0
0.02375,0.042701,0.080345,0.062116,0.038362,0.09689,0.099645,0.24595,0.20424,0.25099,0.3304,0.20447,0.10468,0.1514,0.17239,0.014544,-0.0019401,0,0,-0.00027545,-0.0014054,0.057136,0.051813,0.0095722,0.05741,0.24635,0.39991,0.2103,0.36594,0.32498,0.46121,0.057542,0.051702,0.043183,0.026309,0.019657,0.019314,0.015105,0.013738,0.0043169,0.080415,0.085193,0.14124,0.12951,0.087175,0.070114,0.055864,0.063971,0.034572,0.011144,0.03676,0.026753,0.021335,0.039319,0.026652,0.03449,0.030159,-0.0033235,-0.00034431,-0.000412
0.012375,0.003177,0.031903,0.10363,0.077049,0.13229,0.136,0.20519,0.14087,0.22227,0.28323,0.094436,0.063079,0.052192,0.14319,0.021726,-0.0022065,0,0,-0.00065921,0.0057955,0.049864,0.0040468,0.055239,0.061917,0.25105,0.39204,0.32024,0.24003,0.30502,0.3896,0.019721,-0.013775,-0.0064115,-0.0037355,-0.0029678,-0.0029398,-0.0019227,-0.0020438,-0.0027718,0.038033,0.10513,0.068426,0.081806,0.084217,0.043102,0.049766,0.089453,0.059733,0.081224,0.046546,0.059971,0.061274,0.039659,0.035431,0.034256,0.012543,-0.0015959,0.0036851,0.0044096
0.0018199,-0.0018082,0.037937,0.068482,0.05226,0.14867,0.14657,0.13684,0.25726,0.19829,0.13294,0.099028,0.060839,0.11831,0.085897,0.0034157,-0.00075076,0,0,-0.00036623,0.0026178,0.029636,0.03654,0.13981,0.13512,0.10613,0.29066,0.32668,0.22939,0.36256,0.50224,0.03503,-0.0089873,-0.0012599,0.00010987,-0.00019598,-0.0010639,7.3245e-05,-3.1084e-18,-0.0017079,0.0069171,0.087927,0.018758,0.039635,0.084637,0.059285,0.055611,0.057171,0.040779,0.10445,0.081039,0.065725,0.010254,0.025884,0.023014,0.0024903,0.0015259,-0.0012739,0.020078,0.023938
0.0060885,0.0032261,0.0071094,0.020184,0.009009,0.093813,0.14194,0.15924,0.19434,0.1189,0.1297,0.087157,0.048291,0.086631,0.10438,0.0074207,-0.0010988,0,0,-0.000503,0.0040376,0.04044,0.016296,0.093255,0.070833,0.076367,0.34678,0.21027,0.18027,0.17843,0.51539,0.087126,-0.0046282,0.01057,-0.0008024,0.00030671,0.0089634,-0.0017096,-0.00034791,-0.00040285,0.00084282,0.010392,0.035954,0.043357,0.10679,0.11127,0.069014,0.043196,0.07471,0.081589,0.040848,0.035254,0.0041422,-7.7823e-05,0.0080203,0.02635,0.0085331,0.0082538,-0.0040419,0.024121
0.010359,0.008826,-0.00023798,0.0063975,0.038124,0.12969,0.049402,0.037534,0.1262,0.1473,0.1142,0.11709,0.083321,0.10081,0.13653,0.011927,-0.0015656,0,0,-0.00026551,0.00040597,0.038133,0.017432,0.050312,0.029776,0.080835,0.056205,0.16163,0.099765,0.31696,0.56593,0.32031,0.054288,0.021194,-0.0035341,0.023056,0.01915,0.01035,0.0037237,-0.00032197,0.028804,0.029888,0.10568,0.020293,0.12154,0.086989,0.13209,0.10751,0.077792,0.072105,0.031343,0.028516,0.032315,-0.0031357,-0.0048156,0.0070636,0.014321,0.017051,0.00063632,-0.00019598
-0.0021558,0.0084919,0.014503,0.0072234,0.05286,0.055883,0.071408,0.06154,0.059859,0.071772,0.041883,0.054764,0.07453,0.1418,0.13582,0.0017219,-0.00096134,0,0,2.7467e-05,-4.1997e-05,-0.0042277,0.00026094,0.0045496,-0.0035977,0.01914,0.014223,0.066733,0.2464,0.20444,0.43163,0.38059,0.14326,0.026276,-0.0055849,0.0011059,-0.00060195,0.062277,0.019206,0.0025478,0.00026551,0.076868,0.022804,0.1143,0.10585,0.080031,0.11618,0.1284,0.024862,0.050342,0.040667,0.0063975,0.039443,0.028418,0.028558,-0.0033098,-0.0039197,0.014097,0.0088444,-0.0017919
7.3245e-05,0.022382,0.0015977,0.033253,0.027945,0.019593,0.023503,0.10169,0.089533,0.066008,0.067783,0.050191,0.035757,0.15403,0.19112,-0.0011078,-0.0011258,0,0,0,0,1.8311e-05,-0.00013473,-0.00061343,-0.0021333,0.072351,0.058468,0.032269,0.17386,0.27986,0.41054,0.44004,0.18485,0.051331,0.010846,0.010016,0.013175,0.02965,0.019891,0.0033784,0.018532,0.010996,0.014438,0.021416,0.080071,0.074394,0.054,0.068338,0.043924,0.019235,0.0263,0.0050081,0.044244,0.01648,0.014246,0.025976,0.0035112,0.029522,0.023532,0.0036806
0,2.7467e-05,-0.0030238,0.024848,0.016553,0.01978,0.030028,0.028904,0.062309,0.034703,0.040317,0.075664,0.075146,0.059329,0.096116,0.0018338,-0.00070498,0,0,0,0,0,0,0,-0.00095192,0.0036714,0.061679,0.024554,0.10652,0.18463,0.19859,0.29187,0.30211,0.28878,0.096171,0.13925,-0.010653,0.015162,0.052846,0.059033,0.035542,0.033667,0.023994,0.069734,0.04999,0.040905,0.02716,0.089649,0.070274,0.028808,0.036985,0.0048016,0.0061755,0.0041157,0.025058,0.0088947,0.014615,0.016589,0.0054339,0.014965
0,-0.00026551,0.0027578,0.016239,0.019703,0.0044796,0.0028838,0.037936,0.030098,0.054987,0.016842,0.015833,0.068202,0.092742,0.13001,-0.0064395,-0.00043032,0,0,0,0,0,0,8.3993e-05,-0.0017919,0.008382,0.0091133,-0.0098692,0.092623,0.18151,0.11126,0.25607,0.38318,0.24215,0.1144,0.15108,-0.013509,0.039928,0.040737,0.019948,0.029051,0.022426,0.013145,0.075003,0.032407,0.078828,0.017199,0.10858,0.042277,0.03893,0.064101,0.014447,0.050722,0.016911,0.06823,0.039992,-0.0018898,0.019164,-0.0037675,0.022846
0,-0.00203,0.026748,0.041741,0.0081198,0.019149,0.020225,0.0351,0.016306,0.038335,0.016871,0.036508,0.038857,0.10796,0.1017,0.0066836,-0.0013952,-6.409e-05,-0.00034791,2.3952e-05,0,0,0,-0.00072787,0.0071826,0.0013279,0.018531,0.025425,0.09156,0.14861,0.064708,0.23286,0.34103,0.24141,0.13893,0.22655,0.10659,0.091454,0.10272,0.051125,0.050213,0.041008,0.019401,0.036818,0.0675,0.059713,0.0070779,0.030598,0.04571,0.02793,0.031802,0.00656,0.0040674,0.03388,0.054609,0.016816,0.01068,0.01057,-0.0006497,-0.001648
0,1.8311e-05,-0.0014139,0.010709,0.02613,-0.0027018,-0.0018898,0.063659,0.0047736,0.047652,0.024578,0.015105,0.042627,0.018897,0.12183,0.024148,-0.00077365,-0.00053196,0.0038497,-0.00025636,0,0,0,-0.0012179,0.010709,0.015478,0.023308,0.028978,0.030887,0.14034,0.10149,0.14773,0.12334,0.18835,0.16139,0.23861,0.095234,0.11326,0.056373,0.063807,0.074829,0.098412,0.04425,0.012992,0.048226,0.010863,-0.0030305,0.020844,0.015987,0.0050081,0.014419,0.056415,-0.0066699,0.012123,0.031819,0.032168,0.013159,0.0017779,-0.00019227,-1.0361e-18
0,7.3245e-05,-0.00093792,-0.0013579,0.0341,0.017541,0.018352,0.0092426,0.017233,0.047512,0.053666,0.00072794,0.012053,0.077846,0.1103,0.14133,0.034801,0.014433,0.0188,-0.0013733,0,0,7.3245e-05,-0.00093792,-0.0016099,-0.0017487,0.042571,0.0072234,0.01778,0.061371,0.057059,0.086713,0.12049,0.12868,0.12478,0.14555,0.047302,0.18668,0.10176,0.065641,0.025205,0.07509,0.0095472,0.0023347,0.0036677,0.019248,-0.0029756,0.024148,0.0013159,0.0049578,0.036943,0.0071674,0.01318,-0.0033037,0.016757,0.0086109,-0.0027718,-0.00029398,-0.001117,-2.3313e-18
0,-0.00063473,0.0092197,0.0012131,0.011674,0.017954,0.010209,-0.0026797,0.007178,0.014223,0.014861,-0.0027742,0.012868,0.069131,0.059553,0.094701,0.038078,0.013912,-0.00048525,-0.001015,-0.0011994,-0.00092472,-0.0012695,0.009293,0.0017167,-0.0017814,0.018732,0.028822,0.005747,0.014699,0.018998,0.12744,0.18567,0.069862,0.10083,0.11931,0.13118,0.071545,0.13589,0.096175,0.066982,0.13887,0.066333,0.0026752,-0.0019547,0.0057955,-0.00054192,-0.0039232,0.0050402,0.022094,0.032828,0.025077,0.043574,-0.0014649,-0.0015931,-0.0024491,-0.0014969,0.015533,0.019201,-0.0010712
0,-0.0010621,0.015427,0.0020298,0.004001,0.010639,-0.0038917,0.0011353,0.0020298,-0.0044376,0.017803,0.035949,0.0084973,0.008794,0.072472,0.036957,0.014214,0.027312,-0.00099392,0.011033,0.016351,0.011941,0.0082675,0.014363,0.0028418,-0.00053103,0.0025478,0.018352,7.3245e-05,-0.0048716,0.0066635,0.081737,0.11865,0.069896,0.067793,0.043256,0.076378,0.050644,0.12649,0.10064,0.11825,0.15675,0.06914,0.025943,0.030084,0.042794,-0.00050814,0.019682,0.01922,0.02131,-0.0020298,0.011773,0.039081,-0.0011059,0.0028418,0.023443,-0.0017919,0.015427,0.025814,-0.0010639
-0.0012039,-0.00028383,-0.0024078,-0.00012599,0.015894,-0.0024358,0.010835,0.016256,0.014615,-0.0030517,0.011225,0.038637,0.025478,0.045851,0.074278,0.082999,0.021461,0.0082173,0.050802,0.02922,0.016057,0.012599,-0.001149,-0.0025478,-0.00020998,5.4934e-05,-0.0018059,0.012207,0.013665,0.0098272,-0.0047316,0.017666,0.036075,0.0016799,0.017419,0.017555,0.071408,0.040262,0.058893,0.047288,0.042638,0.11669,0.13188,0.080913,0.019458,0.019556,0.019199,0.0066495,0.018674,0.012301,-0.00079793,-0.0014139,-0.0041429,-0.0015119,0.015483,0.01274,-0.0021698,0.0029818,-0.001648,-0.00092392
