6.7315,18.862,24.793,49.187,39.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799,3.1325,2.466,2.7326,6.065,4.7987,5.1986,4.9986,7.398,8.4644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39989,0.53319,0.19995,0.33324,0.86643,0.73313,0.99973,0.86643,0.19995,0.066649,0.1333,0.1333,0.1333,0.1333,0.066649,0.066649,0.066649,0.066649,0.19995,0.066649,0,0,0,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0647,17.395,28.259,48.92,38.19,4.7987,1.3996,0.46654,0.59984,0.53319,0.33324,0.66649,1.1997,0.53319,0.66649,0.59984,1.1997,0.59984,1.1997,0.73313,3.6657,3.1991,1.9328,2.1328,4.6654,5.9984,7.398,5.3319,8.731,8.2644,1.1997,0.33324,0.066649,0,0.1333,0.1333,0.066649,0,0.066649,0.066649,0.19995,0.066649,0.19995,0.1333,0.1333,0.33324,0.46654,0.86643,0.66649,0.53319,0.86643,0.93308,0.46654,0.66649,0.066649,0.066649,0.1333,0.066649,0.1333,0.066649,0,0.1333,0,0,0.19995,0.1333,0,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9317,13.463,21.461,31.325,17.195,16.262,5.2652,2.7992,2.3327,2.1994,1.8662,1.6662,1.5329,2.7326,2.5326,2.1994,2.6659,2.1994,2.266,2.7326,2.6659,1.9328,2.266,2.5993,3.9989,5.2652,7.8645,6.1317,7.8645,4.3988,4.5321,1.3996,0.46654,0.73313,0.46654,0.33324,0.1333,0.39989,0.19995,0.26659,0.1333,0.1333,0.19995,0.26659,0.066649,0.066649,0.53319,0.39989,0.66649,0.26659,0.1333,0.39989,0.39989,0.33324,0.26659,0.19995,0.066649,0.066649,0.33324,0.1333,0.066649,0.19995,0.1333,0.1333,0,0.066649,0,0.066649,0.1333,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7987,12.597,20.328,25.993,24.327,12.797,3.9323,2.3993,2.0661,1.8662,2.0661,3.0658,1.5329,1.6662,1.4663,1.5996,2.266,0.99973,2.466,1.7329,2.466,2.6659,1.5996,3.9323,3.599,6.3316,8.4644,7.7979,8.9975,7.2647,3.0658,1.333,0.66649,0.33324,0.53319,0.33324,0.39989,0.53319,0.33324,0.46654,0.26659,0.46654,0.33324,0.66649,0.46654,0.73313,0.59984,0.39989,0.26659,0.26659,0.53319,0.53319,0.33324,0.19995,0.39989,0.1333,0.1333,0.26659,0.33324,0.1333,0.1333,0.19995,0.19995,0.26659,0.19995,0.1333,0.26659,0.066649,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1322,9.664,15.662,19.261,23.993,9.864,5.4652,3.5324,2.9992,1.8662,1.3996,0.86643,1.9995,2.266,1.2663,1.5329,1.0664,0.99973,1.6662,2.1328,1.9328,2.5993,2.5326,2.266,2.7326,7.3313,9.5307,7.4646,8.2644,7.9978,3.4657,1.5329,1.6662,0.59984,0.33324,0.26659,0.066649,0.26659,0.33324,0.19995,0.33324,0.26659,0.1333,0.73313,0.39989,0.73313,0.1333,0.33324,0.46654,0.66649,0.46654,0.33324,0,0.26659,0.39989,0.066649,0,0.26659,0.19995,0.1333,0.26659,0,0.066649,0.1333,0.066649,0.1333,0.19995,0.19995,0.19995,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.9325,8.2644,11.997,14.129,19.461,20.861,11.197,4.0656,2.8659,1.333,1.5329,1.5996,1.1997,1.6662,1.7329,1.5329,1.0664,1.3996,1.5329,1.1997,1.5996,1.4663,2.5326,2.3327,2.8659,6.9981,6.7315,6.4649,6.1983,9.0642,7.8645,5.3319,1.0664,0.66649,0.39989,0.39989,0.19995,0.39989,0.46654,0.1333,0.39989,0.33324,0.26659,0.33324,0.73313,0.46654,0.19995,0.33324,0.26659,0.46654,0.46654,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1325,7.5979,12.397,13.73,17.195,15.796,14.996,8.1311,4.3322,2.7326,2.3327,2.466,1.7995,1.7329,2.266,2.266,2.1994,1.6662,1.9328,2.5993,1.8662,2.466,1.7329,1.4663,2.1994,5.7984,5.2652,6.5316,4.5321,6.5982,7.5979,6.265,2.9992,1.5329,0.66649,0.53319,0.59984,0.19995,0.39989,0.46654,0.26659,0.39989,0.59984,0.26659,0.066649,0.73313,0.46654,0.53319,0.33324,0.26659,0.26659,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26659,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8659,8.4644,10.131,11.73,14.263,13.063,14.063,12.663,7.5979,5.5985,3.2658,2.9325,2.0661,2.5993,2.3327,2.3993,2.5326,3.5324,3.4657,2.7326,2.5993,2.466,2.1994,1.7329,1.6662,2.466,3.6657,3.9989,4.1989,5.2652,4.7987,5.9984,4.932,3.3324,1.9328,1.0664,0.79978,0.33324,0.86643,0.59984,0.46654,0.99973,0.33324,0.59984,0.53319,0.73313,0.19995,0.39989,0.33324,0.1333,0.39989,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066649,0.1333,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.9995,6.3983,9.1308,11.33,13.396,12.197,11.53,11.264,9.7973,6.7981,6.1317,5.1319,3.8656,2.8659,2.9325,2.8659,2.9325,3.4657,3.3324,3.0658,3.6657,4.0656,2.8659,1.9328,1.333,2.266,2.266,3.1325,3.6657,4.7987,3.6657,6.065,4.3322,3.5324,2.3993,1.7329,1.6662,0.79978,0.79978,0.79978,0.33324,0.59984,0.93308,0.33324,0.73313,0.39989,0.66649,0.39989,0.1333,0.33324,0.1333,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.266,6.8648,8.8642,9.9306,10.797,10.797,10.331,9.1308,7.5313,7.5313,6.065,5.5318,5.3985,3.8656,3.4657,3.1325,3.2658,3.5324,4.732,3.6657,2.6659,2.7992,2.9325,2.0661,1.7995,1.5329,1.7995,1.7329,2.8659,3.0658,3.799,3.5324,2.9325,2.9992,2.1994,2.266,2.3327,1.8662,1.3996,0.59984,0.59984,0.66649,1.5329,0.79978,0.39989,0.59984,0.33324,0.33324,0.19995,0.33324,0.19995,0.26659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7329,5.1319,7.0647,8.0645,9.1308,7.9978,7.9978,7.5313,7.6646,5.9317,5.3985,4.1322,4.3322,3.6657,3.599,3.4657,3.3324,3.6657,3.5324,4.732,4.1322,2.7326,3.9323,2.9992,2.466,2.9325,2.1328,1.333,1.6662,2.466,2.5326,2.7992,2.8659,3.2658,2.7326,2.1994,1.6662,0.86643,0.93308,1.8662,0.93308,0.99973,1.133,0.86643,1.133,0.79978,0.39989,0.19995,0.46654,0.26659,0.33324,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26659,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.466,4.932,6.4649,5.8651,6.9314,6.7315,5.7984,4.6654,5.5318,5.7318,4.4654,3.5324,3.7323,2.9992,3.3324,3.599,3.1325,3.4657,3.4657,3.799,3.9989,4.1989,3.8656,3.4657,2.466,2.3993,2.266,1.4663,1.1997,1.5996,1.6662,2.8659,2.266,1.7329,2.6659,1.6662,1.7995,1.3996,1.3996,0.79978,0.93308,1.3996,0.86643,0.79978,0.79978,0.99973,0.53319,0.79978,0.79978,0.66649,0.46654,0.066649,0,0.1333,0.1333,0,0.066649,0.066649,0,0.066649,0,0,0,0,0.066649,0.066649,0.066649,0,0.19995,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0661,5.1986,5.8651,5.3319,7.1314,5.0653,4.732,4.1989,4.3988,3.5324,3.8656,3.6657,4.3322,4.1322,4.3322,4.4654,4.7987,3.799,4.2655,4.6654,4.732,5.6651,4.5321,4.732,3.1325,3.3991,2.7992,1.4663,1.333,1.133,1.9995,1.3996,1.2663,0.99973,2.266,1.7329,2.6659,1.6662,1.333,1.7329,0.93308,1.9995,1.7329,1.2663,1.1997,1.1997,1.133,1.4663,0.79978,1.2663,0.33324,0.1333,0.26659,0.1333,0.1333,0,0,0,0.1333,0.1333,0.066649,0,0,0,0,0,0.066649,0.33324,0.066649,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8662,5.3985,4.3322,4.932,4.9986,7.2647,5.3985,3.4657,5.0653,5.5985,6.9981,6.9981,9.664,7.4646,7.7979,7.2647,7.5979,8.3977,5.9984,6.1983,7.9312,8.5977,6.3316,4.5987,4.0656,3.0658,2.1994,1.333,1.133,1.2663,1.9328,1.7329,1.2663,1.333,2.0661,2.5326,2.8659,2.466,2.3327,2.9325,3.0658,2.7326,2.7326,1.7329,2.1328,3.4657,2.9325,2.0661,1.333,0.99973,0.73313,0.73313,0.53319,0.1333,0.19995,0,0,0.066649,0,0.066649,0,0.066649,0.066649,0,0,0,0,0.26659,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0664,4.1322,5.0653,4.4654,3.9323,6.8648,4.3988,3.5324,5.0653,4.6654,5.1986,7.0647,6.7981,6.7981,7.2647,5.5318,4.9986,5.2652,4.932,6.3983,8.2644,9.0642,6.5982,5.8651,3.5324,2.9325,1.7329,1.9995,1.9328,1.7995,1.7329,1.333,1.5329,1.2663,1.3996,1.5329,2.9992,3.0658,2.8659,2.9325,3.3324,2.7326,2.5993,2.7992,2.7992,3.3991,3.1991,2.1994,1.6662,1.8662,1.3996,0.86643,0.79978,0.46654,0.19995,0.26659,0.39989,0.066649,0.1333,0.1333,0,0,0.066649,0.066649,0,0.1333,0.066649,0.26659,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1997,4.4654,4.5987,5.4652,4.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3991,4.1322,4.9986,4.0656,3.1991,3.4657,1.8662,1.133,1.9995,1.9328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2663,1.7329,1.7995,1.7995,1.333,1.6662,0.86643,0.53319,0.19995,0.26659,0.26659,0.19995,0,0.26659,0.066649,0.066649,0,0.066649,0,0.1333,0,0.066649,0.19995,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5996,4.1322,5.1986,5.9317,3.9323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66649,2.5326,3.3991,3.9323,2.1328,3.1325,2.466,1.7329,2.3993,2.0661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73313,0.66649,1.1997,1.8662,1.7995,1.1997,0.99973,1.133,0.79978,0.19995,0.53319,0.33324,0.1333,0.1333,0,0,0.066649,0.26659,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5996,3.799,4.3322,5.0653,4.6654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46654,1.0664,1.5996,4.5321,2.6659,2.3327,1.7995,1.3996,1.7329,1.5329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33324,0.46654,1.333,1.1997,1.8662,1.5996,0.99973,1.4663,0.59984,0.73313,0.53319,0.19995,0.1333,0.1333,0.19995,0.1333,0.066649,0.066649,0,0,0.1333,0,0,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.93308,3.1325,2.7992,5.5985,3.8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93308,1.1997,1.3996,2.6659,2.6659,1.9328,1.3996,1.7995,2.1328,2.7992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26659,0,0.33324,0.86643,0.99973,0.99973,2.0661,1.333,1.1997,0.73313,0.59984,0.59984,0.33324,0.26659,0.1333,0.1333,0.1333,0,0,0,0,0.066649,0.066649,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73313,2.5326,3.599,5.1986,2.9992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79978,1.1997,0.73313,1.1997,2.0661,2.9325,2.1328,2.1328,2.1994,2.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1333,0.066649,0.1333,0.46654,0.79978,1.7329,1.5329,1.2663,0.99973,0.73313,0.46654,0.66649,0.59984,0.46654,0.19995,0.26659,0.33324,0.066649,0.066649,0.1333,0.1333,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46654,2.5993,2.7992,4.1322,3.8656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93308,0.99973,1.133,0.93308,1.8662,2.466,2.5326,1.4663,2.7992,2.3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53319,0.59984,0.46654,0.26659,0.46654,1.0664,1.2663,1.9328,0.93308,0.99973,0.59984,0.73313,0.33324,0.26659,0.1333,0.46654,0.26659,0.1333,0.066649,0,0.1333,0,0.19995,0,0.066649,0.066649,0,0,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0664,1.333,2.3993,4.932,4.1989,0.79978,0.066649,0,0.066649,0.1333,0.066649,0.1333,0.066649,0.1333,0.066649,0.1333,0.066649,0.19995,0.19995,0.1333,0.66649,0.73313,1.2663,0.86643,2.0661,1.5329,2.3327,2.266,4.0656,3.1325,0.59984,0.066649,0.066649,0.19995,0.066649,0.066649,0,0,0.066649,0,0,0.1333,0,0,0,0.26659,0.26659,0.39989,0.33324,0.53319,0.73313,0.99973,1.5329,0.66649,0.86643,0.99973,0.59984,0.73313,0.53319,0.53319,0.19995,0.1333,0.33324,0.1333,0.26659,0.1333,0.19995,0.1333,0,0,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46654,1.7329,2.466,4.1989,1.7995,2.1328,0.46654,0.46654,0.1333,0.26659,0.33324,0.19995,0.33324,0.26659,0.39989,0.39989,0.066649,0.1333,0.59984,0.26659,0.46654,0.59984,0.93308,0.93308,1.2663,1.333,3.0658,3.2658,3.1325,1.5329,1.3996,0.53319,0.33324,0.33324,0.066649,0.066649,0.33324,0,0.39989,0.1333,0.066649,0.46654,0.1333,0.19995,0.1333,0.46654,0.39989,0.33324,0.1333,0.46654,0.19995,0.59984,0.86643,0.66649,0.99973,1.3996,0.86643,0.46654,0.93308,0.066649,0.53319,0.39989,0.39989,0.1333,0.26659,0.1333,0.066649,0,0,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26659,1.333,1.5996,2.1328,3.599,1.333,0.93308,0.1333,0.26659,0.26659,0.33324,0.19995,0.46654,0.1333,0.39989,0,0.1333,0.26659,0.53319,0.39989,0.26659,0.26659,0.46654,0.59984,0.93308,1.9995,3.799,2.466,3.9323,2.266,1.9995,0.59984,0.46654,0.066649,0.066649,0.26659,0.1333,0.26659,0.066649,0.1333,0.26659,0.19995,0.066649,0.066649,0.33324,0,0.19995,0.33324,0.19995,0.19995,0.53319,0.79978,0.79978,0.93308,0.86643,0.66649,0.66649,1.0664,0.39989,0.26659,0.26659,0.19995,0.39989,0.39989,0.19995,0.1333,0.1333,0.19995,0.066649,0.066649,0.19995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0
0.53319,0.66649,1.133,1.4663,2.466,1.133,0.86643,0.39989,0.46654,0.1333,0.26659,0.33324,0.33324,0.066649,0.066649,0,0.1333,0.19995,0,0.33324,0.26659,0.26659,0.59984,0.53319,0.53319,2.266,3.3324,2.7326,3.3991,2.9325,1.5329,0.66649,0.33324,0.39989,0.1333,0.19995,0.19995,0.1333,0.066649,0.19995,0.33324,0.1333,0.26659,0.066649,0.1333,0.19995,0.39989,0.1333,0,0.066649,0.1333,0.39989,0.93308,0.66649,0.86643,0.59984,0.73313,0.39989,0.53319,0.46654,0.26659,0.26659,0.46654,0.33324,0.19995,0.19995,0,0,0.066649,0.26659,0,0.1333,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.066649,0.79978,1.133,0.99973,2.0661,1.9328,2.0661,1.333,0.53319,0.39989,0.19995,0.1333,0,0.1333,0.1333,0.1333,0.066649,0.066649,0.19995,0.066649,0.066649,0.26659,0.39989,0.46654,0.39989,1.5329,1.8662,1.6662,1.8662,3.5324,3.0658,2.0661,1.133,0.73313,0.1333,0,0.19995,0.26659,0.1333,0,0,0.066649,0.066649,0.066649,0.066649,0.1333,0.19995,0.1333,0.33324,0,0.1333,0.59984,0.53319,0.26659,0.73313,0.73313,0.59984,0.99973,0.53319,0.33324,0.19995,0.19995,0.19995,0.39989,0.26659,0,0.26659,0.066649,0.066649,0.066649,0.19995,0.066649,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1333,0.53319,0.59984,1.0664,1.5996,1.8662,1.8662,1.333,0.59984,0.79978,0.33324,0.1333,0.1333,0,0.1333,0,0.1333,0.066649,0.066649,0,0.33324,0.26659,0.066649,0.1333,0.26659,0.46654,0.59984,1.133,1.3996,2.1994,2.7992,1.9328,1.3996,1.0664,0.33324,0.1333,0.19995,0.1333,0.066649,0.19995,0.066649,0.1333,0.066649,0.1333,0.26659,0.19995,0.19995,0.1333,0.26659,0,0.1333,0.19995,0.26659,0.66649,0.53319,0.19995,0.26659,0.33324,0.33324,0.46654,0,0.26659,0.1333,0.73313,0.26659,0.19995,0.26659,0.33324,0,0.1333,0.066649,0.19995,0,0.19995,0,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19995,0.19995,0.79978,0.93308,1.133,1.333,1.7329,1.7995,0.59984,0.99973,0.86643,0.1333,0.19995,0.1333,0.26659,0.066649,0.19995,0,0,0.33324,0.19995,0.26659,0.1333,0.066649,0.1333,0.1333,0.26659,0.46654,0.46654,0.99973,1.0664,1.333,1.5996,1.3996,1.0664,0.73313,0.19995,0.1333,0.066649,0.46654,0.19995,0,0.26659,0.26659,0.19995,0.33324,0.33324,0.33324,0.19995,0,0.066649,0.066649,0.1333,0.26659,0.1333,0.1333,0.73313,0.39989,0.46654,0.53319,0.39989,0.39989,0,0.1333,0,0.26659,0.1333,0.1333,0.19995,0.19995,0.19995,0.066649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
